budget,runtime,vote_average,vote_count,popularity,release_year,release_month,primary_genre,lead_actor,director,production_company,release_season,budget_per_minute,vote_weighted_score,budget_log,popularity_log,revenue,roi
65000000,120.0,7.0,1476.0,13.455112,2004,8,Drama,Tom Cruise,Michael Mann,Paramount Pictures,Summer,541666.6666666666,51.08437797771966,17.989897843244528,2.671048123622312,217764291.0,2.3502198615384615
35000000,111.0,5.2,114.0,5.093704,2004,8,Comedy,Brittany Murphy,Nick Hurran,Revolution Studios,Summer,315315.3153153153,24.6736470674889,17.370858648025116,1.8072561070175799,22034832.0,-0.3704333714285714
9000000,88.0,6.6,709.0,8.344105,2004,5,Comedy,John Cho,Danny Leiner,New Line Cinema,Spring,102272.72727272728,43.33074880223338,16.012735246411598,2.234745663180269,23936908.0,1.6596564444444444
40000000,113.0,6.0,726.0,8.248895,2004,8,Comedy,Anne Hathaway,Garry Marshall,Walt Disney Pictures,Summer,353982.30088495574,39.533558865201115,17.50439003707821,2.2245040849290247,95149435.0,1.378735875
70000000,101.0,5.6,1241.0,12.636205,2004,8,Adventure,Sanaa Lathan,Paul W.S. Anderson,Impact Pictures,Summer,693069.3069306931,39.897078269963174,18.064005814299346,2.612728387896884,171183863.0,1.4454837571428572
20000000,90.0,5.4,71.0,5.946085,2004,8,Adventure,Unknown,Hatsuki Tsuji,Toho Company,Summer,222222.22222222222,23.0939970426867,16.811242881518265,1.9381781915058616,29170410.0,0.4585205
3000000,101.0,5.8,29.0,2.127661,2004,1,Drama,Mark Ruffalo,John Curran,Front Street Productions,Winter,29702.970297029704,19.7269448136405,14.914123179965662,1.1402854408508867,2037545.0,-0.3208183333333333
19000000,95.0,5.3,217.0,6.046516,2004,8,Action,Seth Green,Steven Brill,Paramount Pictures,Summer,200000.0,28.53782383278217,16.759949589762293,1.9525333102776603,69631118.0,2.6647956842105263
80000000,114.0,4.7,189.0,13.02369,2004,8,Horror,Stellan Skarsgård,Renny Harlin,Morgan Creek Productions,Summer,701754.3859649122,24.661013139154285,18.197537205138154,2.6407480424116945,78000586.0,-0.024992675
20000000,97.0,4.9,200.0,10.749404,2004,8,Adventure,Johnny Messner,Dwight H. Little,Screen Gems,Summer,206185.56701030929,25.986194049489473,16.811242881518265,2.463802515899437,70992898.0,2.5496449
27000000,99.0,5.5,99.0,7.550891,2004,8,Crime,Carrie-Anne Moss,E. Elias Merhige,Paramount Pictures,Summer,272727.2727272727,25.328436022934504,17.11134746100564,2.146035488045445,13000000.0,-0.5185185185185185
23000000,141.0,5.5,75.0,6.614456,2004,9,Drama,Reese Witherspoon,Mira Nair,Alliance Films,Fall,163120.56737588652,23.81903337157482,16.951004817371683,2.0300485458439015,16123851.0,-0.298963
16000000,97.0,4.6,10.0,1.758079,2004,9,Comedy,Ja Rule,Lance Rivera,Cookout Productions,Fall,164948.45360824742,11.030318254872505,16.588099342704055,1.0145344229057678,12.0,-0.99
20000000,84.0,5.8,52.0,12.553403,2004,9,Action,Cole Hauser,Paul Abascal,Icon Productions,Fall,238095.2380952381,23.027693098602306,16.811242881518265,2.606637659705796,16605763.0,-0.16971185
30000000,114.0,6.7,159.0,5.605652,2004,9,Drama,Josh Hartnett,Paul McGuigan,Lakeshore Entertainment,Fall,263157.8947368421,34.00366456206664,17.216707972959764,1.887925646198611,13001257.0,-0.5666247666666666
1200000,90.0,6.1,71.0,6.942907,1988,10,Horror,Cathy Podewell,Kevin Tenney,Republic Pictures,Fall,13333.333333333334,26.087663325997937,13.997832948091215,2.0722793291599406,3109904.0,1.5915866666666667
25000000,94.0,6.1,548.0,5.918816,2004,9,Action,Chris Evans,David R. Ellis,New Line Cinema,Fall,265957.44680851063,38.47940049320813,17.034386422832473,1.934244656724704,56422687.0,1.25690748
45000000,94.0,6.1,1286.0,7.850797,2004,9,Horror,Milla Jovovich,Alexander Witt,Impact Pictures,Fall,478723.40425531915,43.67642216633637,17.622173069956816,2.1805075114621704,129394835.0,1.8754407777777777
30000000,104.0,5.0,66.0,4.902869,2004,6,Comedy,Bernie Mac,Charles Stone III,Touchstone Pictures,Summer,288461.53846153844,21.023463096954828,17.216707972959764,1.775438503906595,21800302.0,-0.2733232666666667
70000000,107.0,5.7,445.0,9.64113,2004,9,Mystery,Jude Law,Kerry Conran,Paramount Pictures,Fall,654205.6074766355,34.77181802651437,18.064005814299346,2.364726681281877,57958696.0,-0.17201862857142858
31000000,98.0,6.0,303.0,14.224013,2004,9,Comedy,Kirsten Dunst,Richard Loncraine,Universal Pictures,Fall,316326.5306122449,34.30216620843733,17.249497794707484,2.722873983908355,41512007.0,0.339097
42000000,91.0,5.5,359.0,6.40146,2004,9,Crime,Julianne Moore,Joseph Ruben,Revolution Studios,Fall,461538.46153846156,32.373572172975855,17.553180200057167,2.0016772780468695,117575636.0,1.7994199047619048
15000000,89.0,5.4,65.0,7.665431,2004,9,Comedy,Tracey Ullman,John Waters,Fine Line Features,Fall,168539.32584269662,22.624135606942698,16.52356082573315,2.1593416622652395,1914166.0,-0.8723889333333333
4000000,99.0,7.5,2479.0,14.902948,2004,4,Horror,Simon Pegg,Edgar Wright,Universal Pictures,Spring,40404.0404040404,58.62010379369271,15.201805169084134,2.766504500845129,30039392.0,6.509848
47000000,154.0,6.1,180.0,11.618792,1992,10,Action,Gérard Depardieu,Ridley Scott,Paramount Pictures,Fall,305194.8051948052,31.710831890721536,17.665658180950928,2.5351871314538577,7191399.0,-0.8469915106382979
75000000,90.0,5.8,1612.0,17.999273,2004,9,Animation,Will Smith,Vicky Jenson,DreamWorks SKG,Fall,833333.3333333334,42.83793625312621,18.132998684833918,2.944400715276492,367275019.0,3.897000253333333
60000000,115.0,6.2,213.0,7.650411,2004,10,Drama,Joaquin Phoenix,Jay Russell,Casey Silver Productions,Fall,521739.1304347826,33.269051293135476,17.909855136853043,2.1576068342658794,74541707.0,0.24236178333333333
15000000,103.0,6.0,221.0,4.387004,2004,8,Music,Hilary Duff,Sean McNamara,New Line Cinema,Summer,145631.06796116504,32.416064291233674,16.52356082573315,1.68398938622643,14867514.0,-0.0088324
25000000,97.0,4.8,245.0,7.745017,2004,10,Thriller,Queen Latifah,Tim Story,Twentieth Century Fox Film Corporation,Fall,257731.95876288658,26.42559137247534,17.034386422832473,2.1684840524366575,36609966.0,0.46439864
7000,77.0,6.9,671.0,7.15307,2004,10,Science Fiction,Shane Carruth,Shane Carruth,Thinkfilm,Fall,90.9090909090909,44.92078254960973,8.853808274977197,2.098394543440555,424760.0,50.0
50000000,107.0,5.9,308.0,9.082538,2004,10,Drama,Richard Gere,Peter Chelsom,Miramax Films,Fall,467289.7196261682,33.826713533696704,17.72753358339242,2.310805016664805,170128460.0,2.4025692
32000000,98.0,6.6,667.0,11.428941,2004,10,Music,Trey Parker,Trey Parker,Paramount Pictures,Fall,326530.612244898,42.92830194534186,17.281246492014,2.520027704789359,50907422.0,0.5908569375
30000000,118.0,7.0,154.0,13.041943,2004,10,Drama,Billy Bob Thornton,Peter Berg,Universal Studios,Fall,254237.28813559323,35.30397581843473,17.216707972959764,2.6420487793359992,61255921.0,1.0418640333333333
218,91.0,7.5,22.0,1.620207,2003,10,Documentary,Renee Leblanc,Jonathan Caouette,Unknown,Fall,2.3956043956043955,23.516206619468623,5.389071729816501,0.9632533222856546,1162014.0,50.0
45000000,91.0,5.1,107.0,8.698971,2004,9,Comedy,Ben Affleck,Mike Mitchell,DreamWorks SKG,Fall,494505.4945054945,23.87886925833352,17.622173069956816,2.2720197974079666,14793624.0,-0.6712528
10000000,92.0,5.8,889.0,9.740827,2004,10,Horror,Sarah Michelle Gellar,Takashi Shimizu,Ghost House Pictures,Fall,108695.65217391304,39.38908448381188,16.118095750958314,2.374052087978425,183474602.0,17.3474602
60000000,103.0,5.5,255.0,10.411608,2004,10,Comedy,Jude Law,Charles Shyer,Paramount Pictures,Fall,582524.2718446602,30.498475944637594,17.909855136853043,2.434631082954065,13395939.0,-0.77673435
16000000,126.0,6.9,484.0,12.646518,2004,10,Comedy,Paul Giamatti,Alexander Payne,Fox Searchlight Pictures,Fall,126984.12698412698,42.67062734746864,16.588099342704055,2.6134843975144872,109502303.0,5.8438939375
5000000,101.0,7.3,1280.0,10.737565,2004,2,Thriller,Christian Bale,Brad Anderson,Filmax Entertainment,Winter,49504.9504950495,52.23439300384616,15.424948670398354,2.4627943823252245,8203235.0,0.640647
1200000,103.0,7.2,2255.0,23.508433,2004,10,Horror,Cary Elwes,James Wan,Lions Gate Films,Fall,11650.485436893205,55.593710010849236,13.997832948091215,3.1990172624076787,103911669.0,50.0
40000000,152.0,7.2,481.0,10.603762,2004,10,Drama,Jamie Foxx,Taylor Hackford,Universal Pictures,Fall,263157.8947368421,44.48119762116432,17.50439003707821,2.451329355879914,124731534.0,2.11828835
92000000,115.0,7.4,5290.0,22.220214,2004,11,Action,Craig T. Nelson,Brad Bird,Walt Disney Pictures,Fall,800000.0,63.44584281749057,18.33729914588288,3.1450231924202137,631442092.0,5.863501
165000000,100.0,6.4,1524.0,14.27536,2004,11,Adventure,Tom Hanks,Robert Zemeckis,Golden Mean,Fall,1650000.0,46.91039800986568,18.92145603792546,2.72624107270138,305875730.0,0.8537923030303031
12000000,87.0,4.9,302.0,15.216315,2004,11,Drama,Brad Dourif,Don Mancini,Rogue Pictures,Fall,137931.0344827586,27.99729074699591,16.300417291085605,2.7860178342200346,24829644.0,1.069137
60000000,97.0,6.0,227.0,11.945666,2004,11,Action,Pierce Brosnan,Brett Ratner,New Line Cinema,Fall,618556.7010309278,32.57607377372665,17.909855136853043,2.560761060315765,61347797.0,0.022463283333333334
50000000,108.0,6.1,775.0,7.78817,2004,11,Comedy,Renée Zellweger,Beeban Kidron,Miramax Films,Fall,462962.962962963,40.59033037311763,17.72753358339242,2.173406498896025,40203020.0,-0.1959396
25000000,106.0,7.2,1269.0,15.529604,2004,10,Drama,Johnny Depp,Marc Forster,Miramax Films,Fall,235849.05660377358,51.45675969205899,17.034386422832473,2.8051529551031416,116766556.0,3.67066224
7000000,192.0,7.5,67.0,3.319516,2004,11,Drama,Shah Rukh Khan,Yash Chopra,Yash Raj Films,Fall,36458.333333333336,31.646307788820803,15.76142084987672,1.4631433589423644,29385320.0,3.197902857142857
100000000,131.0,6.4,1974.0,18.932203,2004,11,Adventure,Nicolas Cage,Jon Turteltaub,Walt Disney Pictures,Fall,763358.7786259542,48.565271534945424,18.420680753952364,2.9923366649950296,347451894.0,2.47451894
5000000,106.0,7.1,223.0,7.66414,2004,3,Crime,Gael García Bernal,Pedro Almodóvar,Televisión Española TVE,Spring,47169.811320754714,38.42268696817078,15.424948670398354,2.1591926683862352,40266982.0,7.0533964
30000000,87.0,6.7,593.0,11.213712,2004,11,Animation,Tom Kenny,Stephen Hillenburg,Paramount Pictures,Fall,344827.5862068966,42.792091439729724,17.216707972959764,2.5025592550240066,140161792.0,3.672059733333333
155000000,175.0,5.6,957.0,13.498641,2004,11,War,Colin Farrell,Oliver Stone,France 3 Cinéma,Fall,885714.2857142857,38.443147556636816,18.858935681335133,2.674054920896216,167298192.0,0.07934317419354839
27000000,104.0,6.7,845.0,10.860952,2004,12,Drama,Julia Roberts,Mike Nichols,Columbia Pictures,Winter,259615.38461538462,45.16147970936169,17.11134746100564,2.473251660162633,115505027.0,3.277963962962963
110000000,125.0,6.4,2169.0,11.869347,2004,12,Thriller,George Clooney,Steven Soderbergh,Village Roadshow Pictures,Winter,880000.0,49.16788765782084,18.5159909328476,2.5548482821700738,362744280.0,2.2976752727272727
65000000,123.0,5.7,1276.0,18.860681,2004,12,Science Fiction,Wesley Snipes,David S. Goyer,New Line Cinema,Winter,528455.2845528455,40.76793247938548,17.989897843244528,2.9887419480593485,128905366.0,0.9831594769230769
16000000,97.0,5.6,12.0,1.054438,2004,5,Drama,Rachael Leigh Cook,Reverge Anselmo,Overseas FilmGroup,Spring,164948.45360824742,14.363716401784604,16.588099342704055,0.7200023312271749,174318.0,-0.989105125
19885552,109.0,6.5,128.0,6.118228,1993,3,Drama,D. B. Sweeney,Robert Lieberman,Paramount Pictures,Spring,182436.25688073394,31.588780628350868,16.805504046144204,1.9626588180445184,19724334.0,-0.008107293174461539
48740,81.0,5.7,7.0,0.545722,1981,12,Romance,Mats Åhlfeldt,Jan Gissberg,Sandrews,Winter,601.7283950617284,11.852816787575064,10.79427584399786,0.4354911151084242,955401.0,18.601990151826016
22000000,109.0,5.9,117.0,10.456371,1983,2,Science Fiction,Roy Scheider,John Badham,Columbia Pictures Corporation,Winter,201834.8623853211,28.147039284347425,16.906553056777135,2.438545994470451,42313354.0,0.9233342727272728
10000000,94.0,6.8,141.0,8.20519,1983,10,Action,Matt Dillon,Francis Ford Coppola,Universal Pictures,Fall,106382.97872340426,33.699623991688576,16.118095750958314,2.2197674554280216,2494480.0,-0.750552
10000000,101.0,6.2,164.0,5.836054,1983,6,Drama,Albert Brooks,Steven Spielberg,Warner Bros.,Summer,99009.900990099,31.6568619381836,16.118095750958314,1.9222106645784933,29450919.0,1.9450919
9000000,108.0,5.8,15.0,10.941991,1984,3,Drama,Sean Penn,Richard Benjamin,Paramount Pictures,Spring,83333.33333333333,16.08101458899073,16.012735246411598,2.4800608444819106,6045657.0,-0.3282603333333333
3400000,112.0,5.2,5.0,0.40319,1985,10,Comedy,Barry Otto,Ray Lawrence,New South Wales Film Corp.,Fall,30357.14285714286,9.317149239985886,15.039286283703994,0.3387482160425425,660537.0,-0.8057244117647059
5000000,121.0,7.7,37.0,8.591834,1985,5,Drama,Ken Ogata,Paul Schrader,Lucasfilm,Spring,41322.31404958678,28.00941342989317,15.424948670398354,2.260912111487054,502758.0,-0.8994484
15000000,96.0,4.3,20.0,4.079853,1986,7,Comedy,Robin Williams,Harold Ramis,Warner Bros.,Summer,156250.0,13.091446482210719,16.52356082573315,1.6252823241638332,12308521.0,-0.17943193333333332
25000000,94.0,5.1,12.0,1.278665,1986,11,Science Fiction,Richard Jordan,Alan Johnson,Brooksfilms,Fall,265957.44680851063,13.081241723053836,17.034386422832473,0.8235897451630831,1579260.0,-0.9368296
3000000,101.0,6.6,192.0,8.587231,1987,10,Horror,Donald Pleasence,John Carpenter,Universal Pictures,Fall,29702.970297029704,34.73375524677224,14.914123179965662,2.2604321089333967,14182492.0,3.7274973333333334
1300000,102.0,6.7,27.0,11.582419,1988,3,Crime,Viggo Mortensen,Renny Harlin,Empire Pictures,Spring,12745.098039215687,22.325770218173865,14.077875591662238,2.5323005221352393,354704.0,-0.7271507692307693
6900000,103.0,7.6,768.0,12.220581,1989,7,Animation,Minami Takayama,Hayao Miyazaki,Studio Ghibli,Summer,66990.29126213593,50.50269136824289,15.747032114495013,2.581774782020614,18172849.0,1.6337462318840579
11000000,85.0,6.4,289.0,8.290384,1990,4,Comedy,Johnny Depp,John Waters,Imagine Entertainment,Spring,129411.76470588235,36.28723790707533,16.213405921671733,2.2289798867400576,8266343.0,-0.24851427272727272
2500000,85.0,5.7,65.0,5.097791,1990,6,Comedy,James Lorinz,Frank Henenlotter,Levins-Henenlotter,Summer,29411.764705882353,23.881032029550624,14.731801689838349,1.8079265744464064,205068.0,-0.9179728
10000000,96.0,5.6,141.0,7.176601,1990,2,Action,Steven Seagal,Bruce Malmuth,Warner Bros.,Winter,104166.66666666667,27.75263152256706,16.118095750958314,2.101276538587569,47410000.0,3.741
40000000,144.0,5.5,20.0,10.10753,1990,12,Drama,Robert Redford,Sydney Pollack,Universal Pictures,Winter,277777.77777777775,16.744873407478828,17.50439003707821,2.4076232567020646,9243140.0,-0.7689215
6000000,105.0,5.9,179.0,4.619068,1990,6,Action,Jean-Claude Van Damme,Sheldon Lettich,Universal Pictures,Summer,57142.857142857145,30.638445420252243,15.607270193858982,1.726165813854308,24078196.0,3.0130326666666667
4000000,94.0,6.6,11.0,1.456755,1991,3,Drama,Alan Rickman,Radha Bharadwaj,Imagine Entertainment,Spring,42553.1914893617,16.4003838886008,15.201805169084134,0.8988413734674459,259012.0,-0.935247
17000000,107.0,6.4,66.0,8.237799,1991,7,Comedy,Ed O'Neill,Peter Faiman,Twentieth Century Fox Film Corporation,Summer,158878.5046728972,26.910032764102183,16.648723960844016,2.2233036538154383,4603929.0,-0.7291806470588236
13000000,95.0,4.6,28.0,2.62835,1991,1,Fantasy,Kristy Swanson,Stewart Raffill,Gladden Entertainment,Winter,136842.1052631579,15.48956081793778,16.380459992348886,1.2887779994851134,3752426.0,-0.7113518461538462
14000000,91.0,5.9,113.0,6.892056,1991,4,Action,Steven Seagal,John Flynn,Warner Bros.,Spring,153846.15384615384,27.943570845527525,16.454567959008102,2.065856683928402,39673161.0,1.8337972142857142
17000000,98.0,6.5,31.0,3.622179,1992,8,Action,James Woods,Michael Ritchie,Metro-Goldwyn-Mayer (MGM),Summer,173469.38775510204,22.527283368198223,16.648723960844016,1.5308662389257393,4836637.0,-0.7154919411764706
8000000,95.0,5.7,171.0,5.970749,1992,9,Action,Christopher Lambert,Stuart Gordon,Village Roadshow Pictures,Fall,84210.52631578948,29.34071851783668,15.894952224644102,1.9417226795441553,6739141.0,-0.157607375
18000000,96.0,5.0,4.0,0.768367,1993,11,Adventure,Jacob Tierney,Billy Weber,Columbia Pictures,Fall,187500.0,8.047189562170502,16.705882371415992,0.5700565218593939,1528163.0,-0.9151020555555556
5000000,97.0,5.0,15.0,1.155075,1993,11,Science Fiction,Brad Johnson,Stephen Cornwell,Trimark Pictures,Fall,51546.39175257732,13.862943611198906,15.424948670398354,0.767825525734331,2970.0,-0.99
20000000,95.0,4.4,52.0,7.745765,1999,4,Action,Christopher Lambert,Graham Baker,CTV International,Spring,210526.31578947368,17.46928441962934,16.811242881518265,2.1685695832037157,1531251.0,-0.92343745
891000,89.0,6.9,5.0,0.179246,1998,2,Documentary,Subcommandante Marcos,Nettie Wild,Unknown,Winter,10011.23595505618,12.36314033767358,13.700100828786772,0.16487525119004914,229000.0,-0.7429854096520763
5200000,163.0,6.7,29.0,1.891138,1998,8,Drama,Shah Rukh Khan,Mani Ratnam,Varma Corporation,Summer,31901.840490797545,22.788022457136442,15.46416937585933,1.0616501962429377,13000000.0,1.5
1530000,185.0,7.5,93.0,6.441119,1998,10,Drama,Shah Rukh Khan,Karan Johar,Unknown,Fall,8270.27027027027,34.074710867025026,14.240778946963175,2.0070212407613757,15306000.0,9.003921568627451
12000000,129.0,6.9,208.0,7.157169,2004,5,Fantasy,Tony Leung Chiu-Wai,Wong Kar-wai,Paradis Films,Spring,93023.25581395348,36.8621063385572,16.300417291085605,2.0988971725051933,19271312.0,0.6059426666666666
25697387,87.0,5.9,120.0,3.136813,2001,1,Action,Jackie Chan,Teddy Chan,Unknown,Winter,295372.2643678161,28.295164219020776,17.061899910459093,1.4199256846205606,3849941.0,-0.8501816157417095
2079000,183.0,7.1,71.0,4.558793,2001,7,Drama,Aamir Khan,Farhan Akhtar,Excel Entertainment,Summer,11360.655737704918,30.36432944501399,14.547398047840515,1.7153809983649073,4099000.0,0.9716209716209716
4000000,121.0,7.3,302.0,6.314697,2002,3,Action,Song Kang-ho,Park Chan-wook,CJ Entertainment,Spring,33057.85123966942,41.710249480218394,15.201805169084134,1.9898856118780253,1954937.0,-0.51126575
80000000,110.0,4.8,111.0,4.980191,2005,5,Thriller,Heike Makatsch,Peter Hyams,Epsilon Motion Pictures,Spring,727272.7272727273,22.64879458221645,18.197537205138154,1.788452507251807,5989640.0,-0.9251295
140000000,108.0,6.7,1521.0,12.817945,2004,12,Adventure,Jim Carrey,Brad Silberling,Paramount Pictures,Winter,1296296.2962962964,49.096129607424935,18.757152987716434,2.6259681097431513,209073645.0,0.49338317857142855
12000000,103.0,7.1,7.0,1.14196,2004,5,Romance,Samuel L. Jackson,John Boorman,Chartoff Productions,Spring,116504.85436893204,14.764034945926833,16.300417291085605,0.7617212977148721,163536.0,-0.986372
5000000,129.0,7.5,95.0,4.281103,2002,11,Action,Hiroyuki Sanada,Yôji Yamada,Shochiku Company,Fall,38759.68992248062,34.23261143600877,15.424948670398354,1.6641349774164385,7338987.0,0.4677974
8256269,97.0,6.3,49.0,7.474007,2003,10,Action,Ryan Reynolds,William Phillips,Alliance Atlantis Communications,Fall,85116.17525773196,24.645744934197317,15.926483469657105,2.137003478260198,460978.0,-0.9441663056278811
3000000,120.0,8.0,2000.0,10.616859,2003,1,Drama,Choi Min-sik,Park Chan-wook,Egg Films,Winter,25000.0,60.81121867666987,14.914123179965662,2.452457405072812,14980005.0,3.993335
29000000,103.0,6.8,459.0,12.092096,2005,3,Drama,Adrien Brody,John Maybury,Section Eight,Spring,281553.3980582524,41.692340128485355,17.182806422433504,2.572008689334323,21126225.0,-0.2715094827586207
12806000,125.0,7.2,224.0,14.69768,2004,9,Drama,Javier Bardem,Alejandro Amenábar,Canal Plus,Fall,102448.0,38.99592289587183,16.365424447149277,2.75351293073446,38535221.0,2.0091535998750585
80000000,130.0,5.8,375.0,11.202764,2004,12,Comedy,Adam Sandler,James L. Brooks,Gracie Films,Winter,615384.6153846154,34.39161703166139,18.197537205138154,2.501662483456013,55041367.0,-0.3119829125
80000000,128.0,6.2,400.0,12.047671,2005,4,Crime,Nicole Kidman,Sydney Pollack,Universal Pictures,Spring,625000.0,37.16256084930073,18.197537205138154,2.5686096504085447,162944923.0,1.0368115375
130000,79.0,5.3,320.0,10.652818,2004,8,Drama,Blanchard Ryan,Chris Kentis,Plunge Pictures LLC,Summer,1645.5696202531647,30.58863795258908,11.775297421715827,2.4555480391734417,54667954.0,50.0
6500000,105.0,7.0,565.0,9.642214,2004,9,Drama,Daniel Craig,Matthew Vaughn,Sony Pictures Classics,Fall,61904.76190476191,44.37015854742228,15.687312888712007,2.3648285449740616,11850214.0,0.8231098461538462
45000000,113.0,5.7,282.0,15.434731,2004,12,Action,Dennis Quaid,John Moore,Twentieth Century Fox Film Corporation,Winter,398230.08849557524,32.179047316566454,17.622173069956816,2.799396839473867,21009180.0,-0.5331293333333333
500000,90.0,6.9,110.0,12.428269,2004,1,Crime,Rory Culkin,Jacob Aaron Estes,Whitewater Films,Winter,5555.555555555556,32.495758389055105,13.122365377402328,2.597362111684487,603943.0,0.207886
50000000,110.0,5.5,646.0,16.15818,2005,3,Drama,Naomi Watts,Hideo Nakata,DreamWorks,Spring,454545.45454545453,35.59790461975496,17.72753358339242,2.842475027828932,161451538.0,2.22903076
10000000,125.0,8.2,12.0,1.551648,2003,9,Drama,Christopher Plummer,Philip Saville,Gospel of John Ltd.,Fall,80000.0,21.0325847311846,16.118095750958314,0.9367394249347007,4069090.0,-0.593091
700000,110.0,6.0,18.0,1.400186,2003,8,Action,Sergey Gorobchenko,Pyotr Buslov,CTB Film Company,Summer,6363.636363636364,17.66663387499864,13.45883704259595,0.87554623435093,1600000.0,1.2857142857142858
8000000,138.0,5.1,29.0,5.126696,2004,7,Comedy,John Turturro,Spike Lee,40 Acres & A Mule Filmworks,Summer,57971.014492753624,17.34610664647699,15.894952224644102,1.8126556160608098,365134.0,-0.95435825
350000,85.0,6.7,61.0,2.96237,2004,12,Documentary,Zana Briski,Zana Briski,HBO/Cinemax Documentary,Winter,4117.64705882353,27.651800379802115,12.765691290604371,1.376842331094241,3515061.0,9.043031428571428
2600000,105.0,7.6,23.0,2.203949,2004,7,Documentary,Jeff Clark,Stacy Peralta,Unknown,Summer,24761.904761904763,24.153209110644386,14.77102238760702,1.1643841114764302,3166000.0,0.21769230769230768
8700000,100.0,6.8,540.0,11.643026,2006,5,Animation,Keanu Reeves,Richard Linklater,Thousand Words,Spring,87000.0,42.79525109615607,15.978833698567334,2.537105758801584,7659918.0,-0.1195496551724138
6000000,141.0,5.7,74.0,4.664474,2004,4,Drama,Yusuke Iseya,Kazuaki Kiriya,Unknown,Spring,42553.1914893617,24.609682247156968,15.607270193858982,1.7342140393305818,1530216.0,-0.744964
30000000,132.0,7.7,2519.0,14.471373,2004,12,Drama,Clint Eastwood,Clint Eastwood,Lakeshore Entertainment,Winter,227272.72727272726,60.30650918989212,17.216707972959764,2.738991413070758,216763646.0,6.2254548666666665
17500000,121.0,7.5,805.0,10.262332,2004,9,Drama,Don Cheadle,Terry George,Lions Gate Films,Fall,144628.09917355372,50.19062806879971,16.677711496036597,2.421463706064044,38000000.0,1.1714285714285715
150000000,115.0,6.7,3759.0,22.038405,2005,7,Adventure,Johnny Depp,Tim Burton,Village Roadshow Pictures,Summer,1304347.8260869565,55.1555673837724,18.826145858727198,3.137162606000806,474968763.0,2.16645842
50000000,119.0,7.1,781.0,6.936677,2004,12,Adventure,Bill Murray,Wes Anderson,Touchstone Pictures,Winter,420168.06722689077,47.29916865787171,17.72753358339242,2.071494673803775,34808403.0,-0.30383194
116000000,170.0,7.0,1526.0,9.86738,2004,12,Drama,Leonardo DiCaprio,Martin Scorsese,Miramax Films,Winter,682352.9411764706,51.317422136530425,18.569100757691327,2.385765641721847,102000000.0,-0.1206896551724138
70000000,143.0,7.0,448.0,7.682562,2004,12,Music,Gerard Butler,Joel Schumacher,Odyssey Entertainment,Winter,489510.4895104895,42.74916021419578,18.064005814299346,2.1613166464110574,154648887.0,1.2092698142857143
80000000,115.0,6.1,1412.0,11.876386,2004,12,Comedy,Ben Stiller,Jay Roach,DreamWorks SKG,Winter,695652.1739130435,44.246169334375615,18.197537205138154,2.5553950912413392,516642939.0,5.4580367375
10000000,101.0,5.6,267.0,6.143324,2005,1,Drama,Michael Keaton,Geoffrey Sax,Universal Pictures,Winter,99009.900990099,31.309527090860794,16.118095750958314,1.966178214236961,91196419.0,8.1196419
1500000,90.0,6.3,29.0,8.923953,1983,11,Action,Jane Alexander,Lynne Littman,Paramount Pictures,Fall,16666.666666666668,21.42754350447158,14.220976332738882,2.2949513298247886,2044892.0,0.3632613333333333
30,100.0,4.7,11.0,0.83333,1992,7,Comedy,Jack Nicholson,Bob Rafelson,American Filmworks,Summer,0.3,11.679061254003603,3.4339872044851463,0.6061339853868444,4.0,-0.8666666666666667
10000000,101.0,6.8,116.0,8.278525,2004,4,Animation,Ai Kobayashi,Shinji Aramaki,Toho Company,Spring,99009.900990099,32.38278275662474,16.118095750958314,2.2277025901996614,1461989.0,-0.8538011
43000000,97.0,4.9,590.0,13.802674,2005,1,Action,Jennifer Garner,Rob Bowman,Twentieth Century Fox Film Corporation,Winter,443298.96907216497,31.270898485289884,17.57671069691365,2.694807840125861,56681566.0,0.3181759534883721
30000000,102.0,5.1,127.0,4.817052,2005,1,Comedy,Frankie Muniz,Frederik Du Chau,Alcon Entertainment,Winter,294117.64705882355,24.745354345990044,17.216707972959764,1.7607936042044676,93772522.0,2.125750733333333
30000000,136.0,7.3,510.0,11.093737,2005,1,Drama,Samuel L. Jackson,Thomas Carter,Paramount Pictures,Winter,220588.23529411765,45.52549800848704,17.216707972959764,2.492687715294077,76669806.0,1.5556602
6000000,107.0,4.6,17.0,4.038283,1991,6,Action,Marc Singer,Sylvio Tabet,Les Films 21,Summer,56074.766355140186,13.295710086322355,15.607270193858982,1.617065349437327,869325.0,-0.8551125
26000000,89.0,5.6,89.0,14.362544,1994,3,Comedy,Charlie Sheen,Adam Rifkin,Twentieth Century Fox Film Corporation,Spring,292134.8314606742,25.198934153849482,17.073607134447293,2.73193233900522,8009329.0,-0.6919488846153846
18339750,156.0,7.7,1059.0,7.69224,2004,9,Drama,Bruno Ganz,Oliver Hirschbiegel,Degeto Film,Fall,117562.5,53.63838624071707,16.724581447819293,2.162430673609861,92180910.0,4.026290434711488
30000000,109.0,6.0,318.0,11.552956,2005,1,Thriller,Ethan Hawke,Jean-François Richet,Rogue Pictures,Winter,275229.3577981651,34.59114661670907,17.216707972959764,2.5299561756917144,35294470.0,0.17648233333333332
